id,accepts_marketing,created_at,gender,first_name,last_name,email,phone_number,tax_exempt,order_count,total_spend,country,verified_email,new_vs_repeat,state
7736,no,2022-01-27,female,Debra,Tate,debratate@fakeshopify.com,3882317174,no,1,287.4878939891146,Cuba,yes,new,MA
7737,no,2022-02-04,female,Carol,Mcdaniel,carolmcdaniel@fakeshopify.com,876.540.9801,no,0,0,Estonia,no,new,OR
7738,no,2022-04-07,female,Krystal,Perez,krystalperez@fakeshopify.com,351.538.2133,yes,5,705.2744793152378,Guernsey,yes,repeat,TX
7739,yes,2022-02-16,male,Blake,Gardner,blakegardner@fakeshopify.com,303.853.8807x291,no,5,577.5030234337635,Christmas Island,no,repeat,MA
7740,no,2022-04-25,female,Carrie,Ramirez,carrieramirez@fakeshopify.com,001-528-512-2860,yes,6,753.66922609777,Chile,no,repeat,TX
7741,no,2022-04-17,male,Michael,Diaz,michaeldiaz@fakeshopify.com,974-980-8370,yes,6,793.3944273415455,Yemen,no,repeat,NY
7742,yes,2022-02-12,female,Deborah,Freeman,deborahfreeman@fakeshopify.com,369.563.4414x9505,no,4,548.847508394193,Turkmenistan,no,repeat,MA
7743,no,2022-04-18,female,Paula,Stevens,paulastevens@fakeshopify.com,(067)363-9543,no,7,744.0012704635978,Bahamas,yes,repeat,TX
7744,no,2022-02-17,female,Lisa,Potts,lisapotts@fakeshopify.com,001-866-820-6375,no,0,0,San Marino,yes,new,CA
7745,no,2022-03-21,male,Thomas,Hernandez,thomashernandez@fakeshopify.com,+1-536-332-8782,no,1,333.95963577673234,Palestinian Territory,yes,new,MA
7746,no,2022-02-10,female,Samantha,Jones,samanthajones@fakeshopify.com,+1-578-227-6109,yes,8,1097.8535770272538,Congo,no,repeat,OR
7747,no,2022-03-20,female,Kristine,Smith,kristinesmith@fakeshopify.com,001-485-829-4305,yes,8,848.3918141405553,Aruba,no,repeat,CA
7748,yes,2022-01-31,female,Terri,Ryan,terriryan@fakeshopify.com,4107021384,no,9,918.0850742717828,Argentina,no,repeat,CA
7749,yes,2022-02-07,female,Lori,Bailey,loribailey@fakeshopify.com,001-331-231-4387,yes,5,589.523598751549,British Indian Ocean Territory (Chagos Archipelago),no,repeat,NJ
7750,yes,2022-03-01,male,William,Thomas,williamthomas@fakeshopify.com,(533)851-9493x230,no,4,461.12967064240627,New Caledonia,no,repeat,TX
7751,no,2022-03-13,female,Chloe,Martinez,chloemartinez@fakeshopify.com,+1-483-411-9551x42858,yes,5,504.7500557351246,Vietnam,yes,repeat,NY
7752,no,2022-03-03,male,Joshua,Jones,joshuajones@fakeshopify.com,(438)337-7834x3750,no,0,0,French Southern Territories,yes,new,OR
7753,no,2022-03-16,female,Shelley,Santiago,shelleysantiago@fakeshopify.com,767-223-8987,no,7,758.9484237981465,Benin,yes,repeat,OR
7754,no,2022-01-16,female,Elizabeth,Martin,elizabethmartin@fakeshopify.com,632-097-3673,yes,7,739.640927874851,South Africa,yes,repeat,NJ
7755,no,2022-02-17,male,Gordon,Cain,gordoncain@fakeshopify.com,635.243.8212x1054,no,1,119.20010269259103,Sweden,no,new,CA
7756,no,2022-02-27,female,Anne,Nelson,annenelson@fakeshopify.com,(999)424-7656,no,0,0,Argentina,yes,new,OR
7757,no,2022-01-15,male,Joel,Watkins,joelwatkins@fakeshopify.com,001-115-575-6913x407,no,7,331.8429691270669,Iran,yes,repeat,CA
7758,no,2022-05-14,male,Richard,Johnson,richardjohnson@fakeshopify.com,(855)430-7886x003,no,1,176.7859313027568,American Samoa,no,new,TX
7759,no,2022-04-02,male,Kenneth,Stewart,kennethstewart@fakeshopify.com,699.383.3021x14864,no,0,0,Bulgaria,yes,new,NY
7760,no,2022-04-11,female,Lindsey,Rodriguez,lindseyrodriguez@fakeshopify.com,434-729-9927x882,yes,5,388.81342925653473,Portugal,yes,repeat,CA
7761,no,2022-04-14,female,Jacqueline,Holmes,jacquelineholmes@fakeshopify.com,2282057615,yes,6,437.1147455509396,Nepal,yes,repeat,MA
7762,no,2022-01-04,female,Karen,Summers,karensummers@fakeshopify.com,+1-382-485-8894,yes,2,110.89570972463096,China,no,repeat,MA
7763,yes,2022-01-11,female,Michelle,Wagner,michellewagner@fakeshopify.com,(269)752-3463x4963,yes,4,643.0192464806441,Papua New Guinea,no,repeat,NY
7764,no,2022-01-15,male,Adam,Li,adamli@fakeshopify.com,609-969-7044,no,2,167.48890317274453,Guatemala,no,repeat,OR
7765,no,2022-04-01,male,Zachary,James,zacharyjames@fakeshopify.com,127-189-6107x005,no,9,888.9480962786959,Papua New Guinea,no,repeat,MA
7766,no,2022-02-17,female,Jennifer,Smith,jennifersmith@fakeshopify.com,200.737.1197x857,no,6,596.4586076956044,Marshall Islands,yes,repeat,NY
7767,no,2022-01-11,male,Michael,Wilson,michaelwilson@fakeshopify.com,001-145-726-6625x819,no,1,133.3502687076287,Turkmenistan,yes,new,OR
7768,yes,2022-02-28,female,Rhonda,West,rhondawest@fakeshopify.com,837-291-8988x482,yes,1,243.58920927795683,Cameroon,yes,new,NJ
7769,no,2022-03-21,female,Linda,Avila,lindaavila@fakeshopify.com,+1-489-263-5863x652,no,8,1026.9701384505267,Georgia,yes,repeat,OR
7770,no,2022-01-16,female,Courtney,Foster,courtneyfoster@fakeshopify.com,(002)829-4533,yes,4,427.5593813139984,Holy See (Vatican City State),yes,repeat,TX
7771,no,2022-02-01,male,Steve,Holland,steveholland@fakeshopify.com,001-016-839-8716,no,2,144.25771849434585,United States of America,no,repeat,MA
7772,no,2022-04-30,male,Eric,Lyons,ericlyons@fakeshopify.com,(135)338-5393x002,yes,7,379.35911511600506,Micronesia,no,repeat,NY
7773,no,2022-01-25,female,Rebecca,Cortez,rebeccacortez@fakeshopify.com,020.392.3654,yes,0,0,Mauritius,yes,new,NJ
7774,no,2022-03-16,female,Tina,Diaz,tinadiaz@fakeshopify.com,143.323.2646,yes,6,341.1544102388935,Macedonia,no,repeat,MA
7775,no,2022-03-03,female,Cathy,Dalton,cathydalton@fakeshopify.com,999.092.2693,yes,1,127.25004970236198,Puerto Rico,no,new,NJ
7776,no,2022-03-15,female,Sheri,Griffin,sherigriffin@fakeshopify.com,(838)274-7185x56758,no,3,166.10890456160416,Lithuania,no,repeat,TX
7777,no,2022-02-16,male,David,Russell,davidrussell@fakeshopify.com,+1-677-639-8610x98718,no,5,391.4884131861056,Chad,no,repeat,NJ
7778,no,2022-02-24,female,Jennifer,Ramirez,jenniferramirez@fakeshopify.com,9482593100,no,1,72.68320351251762,Czech Republic,no,new,CA
7779,no,2022-02-08,male,Victor,Lopez,victorlopez@fakeshopify.com,765-328-0245x5098,yes,3,120.94180909485833,Puerto Rico,no,repeat,MA
7780,yes,2022-04-21,female,Cynthia,Valenzuela,cynthiavalenzuela@fakeshopify.com,925-622-7989x3052,yes,2,168.04549281405207,China,no,repeat,NY
7781,no,2022-03-06,female,Pamela,Green,pamelagreen@fakeshopify.com,905.873.5081,yes,6,433.0113430016652,Cook Islands,no,repeat,NJ
7782,yes,2022-04-01,female,Leslie,Ramirez,leslieramirez@fakeshopify.com,001-191-847-5764x2957,no,8,896.0775423605971,Niger,no,repeat,OR
7783,no,2022-03-21,male,William,Smith,williamsmith@fakeshopify.com,190.544.1107,no,5,656.0470454528247,Jamaica,yes,repeat,OR
7784,no,2022-01-13,female,Emily,Gilbert,emilygilbert@fakeshopify.com,(251)286-3305,yes,7,431.747936859588,Lesotho,yes,repeat,NY
7785,no,2022-02-16,female,Kristina,Green,kristinagreen@fakeshopify.com,523-338-5367,yes,4,771.3652603912846,Turks and Caicos Islands,yes,repeat,TX
7786,no,2022-03-07,male,Mark,Turner,markturner@fakeshopify.com,001-277-118-5406,no,9,1035.3342296010906,Bangladesh,no,repeat,OR
7787,yes,2022-05-05,female,Victoria,Harris,victoriaharris@fakeshopify.com,001-162-680-1524x1963,yes,4,777.2200615675458,Norfolk Island,no,repeat,CA
7788,yes,2022-01-20,male,Kenneth,Rivera,kennethrivera@fakeshopify.com,4775509533,no,8,804.8803238236842,Central African Republic,yes,repeat,NJ
7789,yes,2022-01-10,male,Charles,Porter,charlesporter@fakeshopify.com,047-380-6904,no,6,718.2647953403336,Nigeria,yes,repeat,MA
7790,no,2022-02-23,male,Michael,Willis,michaelwillis@fakeshopify.com,930-361-1086,no,8,765.8189017131062,Netherlands,yes,repeat,NY
7791,no,2022-04-18,male,Alexander,Johnson,alexanderjohnson@fakeshopify.com,675-938-5959x619,yes,2,126.54172535593345,Aruba,yes,repeat,TX
7792,no,2022-03-26,male,Kevin,Bradley,kevinbradley@fakeshopify.com,545-081-0110x8346,no,7,783.7121852088784,Christmas Island,yes,repeat,NJ
7793,no,2022-01-26,female,Kristy,Salazar,kristysalazar@fakeshopify.com,001-298-152-7540x28960,yes,9,1060.1632886206535,Congo,yes,repeat,NY
7794,no,2022-02-06,female,Sheryl,Watson,sherylwatson@fakeshopify.com,001-885-795-7885x77064,no,5,558.8645126863332,Andorra,no,repeat,OR
7795,no,2022-02-19,male,John,Morgan,johnmorgan@fakeshopify.com,+1-811-583-9578x6775,yes,2,283.0352358615326,Saint Martin,no,repeat,MA
7796,yes,2022-03-06,male,Gary,Valentine,garyvalentine@fakeshopify.com,120.541.8386,yes,8,897.4772833895759,Timor-Leste,no,repeat,TX
7797,no,2022-04-24,female,Kayla,Aguilar,kaylaaguilar@fakeshopify.com,9421349235,yes,0,0,Croatia,no,new,NY
7798,no,2022-04-18,female,Victoria,Mccullough,victoriamccullough@fakeshopify.com,226.322.8651x563,yes,3,314.6357165712458,Central African Republic,no,repeat,NJ
7799,no,2022-01-12,male,Lance,Johnson,lancejohnson@fakeshopify.com,300-726-2716,no,4,383.9322305564575,Turkey,no,repeat,TX
7800,no,2022-02-28,male,Thomas,Bell,thomasbell@fakeshopify.com,+1-051-583-2556,no,3,322.68927229890255,Uzbekistan,no,repeat,CA
7801,no,2022-05-14,male,Raymond,Wallace,raymondwallace@fakeshopify.com,8788116306,yes,3,293.01818848531207,Fiji,yes,repeat,TX
7802,no,2022-01-04,female,Dawn,Lewis,dawnlewis@fakeshopify.com,499-359-4599,yes,1,325.25210678242087,Spain,no,new,MA
7803,yes,2022-01-19,male,Jacob,Haynes,jacobhaynes@fakeshopify.com,(948)984-2906,no,4,783.7409764704122,Lesotho,yes,repeat,NJ
7804,yes,2022-01-15,male,Dominic,Beck,dominicbeck@fakeshopify.com,+1-864-388-4369,no,0,0,Libyan Arab Jamahiriya,yes,new,NJ
7805,no,2022-03-14,female,Kimberly,Bradley,kimberlybradley@fakeshopify.com,001-296-528-6658,no,4,453.02421315506206,Belize,no,repeat,NY
7806,no,2022-05-18,female,Amanda,Mclaughlin,amandamclaughlin@fakeshopify.com,386.030.9584x29633,no,9,818.502602051416,United Kingdom,no,repeat,NY
7807,yes,2022-03-18,female,Jennifer,Drake,jenniferdrake@fakeshopify.com,2590887835,yes,9,874.9533030607598,Uruguay,no,repeat,TX
7808,yes,2022-02-22,female,Rachel,Nelson,rachelnelson@fakeshopify.com,8982384179,yes,3,121.93608846334126,Chile,yes,repeat,CA
7809,no,2022-03-17,female,Carla,Stewart,carlastewart@fakeshopify.com,885.467.0903x246,no,6,459.68196488469243,Kuwait,yes,repeat,TX
7810,no,2022-01-06,male,Christopher,Hinton,christopherhinton@fakeshopify.com,+1-657-109-8944x854,no,0,0,Germany,yes,new,NY
7811,no,2022-02-26,male,Daniel,Mcdaniel,danielmcdaniel@fakeshopify.com,001-605-921-1644x773,no,7,335.4897768329438,Saint Helena,no,repeat,CA
7812,yes,2022-02-20,male,Terry,Gomez,terrygomez@fakeshopify.com,667-812-2565x02221,no,6,326.48341241744674,Liberia,no,repeat,OR
7813,no,2022-05-13,male,Jeffery,Richard,jefferyrichard@fakeshopify.com,+1-945-033-5569,no,2,244.82167296349337,Faroe Islands,yes,repeat,TX
7814,no,2022-03-07,male,Daniel,Robertson,danielrobertson@fakeshopify.com,659-646-3186x629,no,8,1099.555556773736,Montenegro,no,repeat,NY
7815,yes,2022-02-28,male,Paul,Nelson,paulnelson@fakeshopify.com,659-869-3279x099,yes,9,925.447045175511,Cayman Islands,yes,repeat,MA
7816,no,2022-05-13,male,Richard,Rhodes,richardrhodes@fakeshopify.com,(406)918-0614,yes,3,118.52825666182936,Cayman Islands,yes,repeat,MA
7817,yes,2022-02-13,female,Nancy,Brock,nancybrock@fakeshopify.com,001-708-884-8127,no,2,328.43620758110507,Northern Mariana Islands,no,repeat,NY
7818,no,2022-04-13,female,Annette,Wolf,annettewolf@fakeshopify.com,001-452-711-6515x7836,no,4,653.2312112648133,Saint Pierre and Miquelon,no,repeat,MA
7819,no,2022-02-17,female,Lauren,Edwards,laurenedwards@fakeshopify.com,8288971448,yes,8,862.4193708148629,Serbia,yes,repeat,MA
7820,no,2022-01-02,female,Heidi,Vang,heidivang@fakeshopify.com,3696576618,yes,1,336.9013849855233,Vietnam,no,new,CA
7821,no,2022-02-04,female,Jennifer,Anderson,jenniferanderson@fakeshopify.com,009-911-0369x22225,yes,8,898.5093910889027,Syrian Arab Republic,no,repeat,NJ
7822,no,2022-03-17,female,Breanna,Turner,breannaturner@fakeshopify.com,696.180.8713,no,7,329.1823580582433,Guernsey,no,repeat,OR
7823,no,2022-04-26,male,Brent,Fleming,brentfleming@fakeshopify.com,+1-059-197-1974x8127,no,5,539.946752857559,Svalbard & Jan Mayen Islands,no,repeat,TX
7824,yes,2022-02-27,male,Stephen,Whitehead,stephenwhitehead@fakeshopify.com,+1-882-799-4641,no,4,376.5804510156182,Togo,yes,repeat,OR
7825,no,2022-02-21,female,Amber,Jimenez,amberjimenez@fakeshopify.com,001-474-701-7044,yes,5,338.1503852405548,Nauru,yes,repeat,OR
7826,no,2022-04-30,male,Nathan,Cameron,nathancameron@fakeshopify.com,(997)666-7874x909,yes,3,331.7155469135121,Wallis and Futuna,yes,repeat,OR
7827,no,2022-03-19,male,Victor,Robinson,victorrobinson@fakeshopify.com,+1-270-477-9306,no,0,0,French Polynesia,yes,new,MA
7828,no,2022-05-02,male,Eric,Rich,ericrich@fakeshopify.com,824-256-1953,yes,6,515.1532379426683,Equatorial Guinea,no,repeat,NJ
7829,no,2022-04-04,female,Tina,Jones,tinajones@fakeshopify.com,(341)692-6660x6430,no,8,952.5310717543034,Moldova,yes,repeat,NY
7830,no,2022-03-25,male,Jack,Garcia,jackgarcia@fakeshopify.com,7987650876,no,0,0,Ghana,no,new,TX
7831,yes,2022-05-10,female,Cindy,Serrano,cindyserrano@fakeshopify.com,821-797-9238,no,3,152.9744741820586,Vanuatu,yes,repeat,NJ
7832,no,2022-01-13,female,Mary,David,marydavid@fakeshopify.com,954-905-3449,no,8,1052.1867127495134,Nauru,no,repeat,MA
7833,no,2022-01-02,female,Abigail,Larson,abigaillarson@fakeshopify.com,+1-602-849-4453x6271,no,7,697.0589591081168,Lesotho,yes,repeat,NJ
7834,no,2022-05-06,female,Jessica,Wu,jessicawu@fakeshopify.com,001-545-578-7111x440,no,3,65.23367724195282,Monaco,no,repeat,MA
7835,no,2022-02-05,female,Alison,Morales,alisonmorales@fakeshopify.com,(815)267-9268x4307,no,5,618.6684276963439,Armenia,no,repeat,NY
7836,no,2022-02-08,male,Jeremy,Lopez,jeremylopez@fakeshopify.com,5330546765,no,6,514.3496454830105,French Polynesia,no,repeat,NY
7837,no,2022-03-03,female,Dawn,Terrell,dawnterrell@fakeshopify.com,+1-403-507-1994x09928,no,0,0,Congo,yes,new,MA
7838,yes,2022-03-27,male,Christopher,Jones,christopherjones@fakeshopify.com,012-320-9394x24127,yes,0,0,Cocos (Keeling) Islands,no,new,CA
7839,yes,2022-01-24,male,John,Gonzales,johngonzales@fakeshopify.com,803.985.6885,yes,3,181.27809425244087,United Kingdom,no,repeat,CA
7840,no,2022-01-27,male,Timothy,Holland,timothyholland@fakeshopify.com,(638)600-0054x0812,no,9,1078.4494155500815,Gibraltar,no,repeat,CA
7841,no,2022-03-03,female,Mary,Mendoza,marymendoza@fakeshopify.com,680.995.1011x56500,yes,5,770.9158671893584,China,no,repeat,OR
7842,yes,2022-02-21,female,Jennifer,Kemp,jenniferkemp@fakeshopify.com,(335)108-0174,yes,0,0,United States Virgin Islands,yes,new,NJ
7843,yes,2022-01-30,female,Andrea,Wilson,andreawilson@fakeshopify.com,+1-589-309-7043,no,5,674.4424127557661,Costa Rica,yes,repeat,TX
7844,yes,2022-02-21,male,Marcus,Shaw,marcusshaw@fakeshopify.com,001-875-954-6059x731,yes,1,175.4162758146939,Dominican Republic,no,new,OR
7845,no,2022-03-27,male,Guy,Riley,guyriley@fakeshopify.com,(952)621-6873x267,yes,8,922.8088860114822,Bangladesh,no,repeat,MA
7846,yes,2022-02-14,female,Amber,Thomas,amberthomas@fakeshopify.com,408-185-6497,no,0,0,Saint Kitts and Nevis,no,new,NJ
7847,no,2022-01-05,female,Erin,Lowery,erinlowery@fakeshopify.com,(378)758-6913x85825,yes,7,730.8250016122101,United States Minor Outlying Islands,no,repeat,TX
7848,no,2022-01-17,female,Monica,Lopez,monicalopez@fakeshopify.com,(483)305-9512x695,yes,3,168.15814003583236,Isle of Man,yes,repeat,NY
7849,no,2022-01-09,male,Gerald,Trujillo,geraldtrujillo@fakeshopify.com,(841)645-2895,no,5,334.66846505699834,Myanmar,no,repeat,MA
7850,no,2022-04-04,male,Joseph,Gonzalez,josephgonzalez@fakeshopify.com,0782019069,yes,6,343.45043766029073,Colombia,yes,repeat,NY
7851,no,2022-05-11,male,Michael,Wong,michaelwong@fakeshopify.com,867.147.9136x8942,no,4,754.9215527044562,Jersey,yes,repeat,NJ
7852,no,2022-03-21,male,Jonathan,Serrano,jonathanserrano@fakeshopify.com,290-255-4210x3993,yes,4,549.4483279663756,Suriname,yes,repeat,NJ
7853,no,2022-03-17,male,Jason,Davis,jasondavis@fakeshopify.com,+1-489-878-4228x76606,no,2,116.56822198317933,Liberia,no,repeat,NY
7854,yes,2022-01-24,female,Tammy,Guzman,tammyguzman@fakeshopify.com,001-924-195-5757x544,yes,2,285.1079378272458,Uruguay,no,repeat,MA
7855,no,2022-03-02,female,Jennifer,Montgomery,jennifermontgomery@fakeshopify.com,001-942-240-2068x313,yes,5,566.9157906239577,Belarus,yes,repeat,OR
7856,no,2022-01-24,female,Amanda,Stephenson,amandastephenson@fakeshopify.com,901-395-3398x772,yes,1,51.59456452649071,Cameroon,yes,new,NJ
7857,no,2022-04-03,female,Christine,Myers,christinemyers@fakeshopify.com,274.099.4107x9856,no,6,742.8587420998448,Romania,no,repeat,NY
7858,no,2022-02-26,female,Maria,Horn,mariahorn@fakeshopify.com,(650)546-1277x20886,yes,6,646.8964342974205,Sri Lanka,no,repeat,MA
7859,yes,2022-01-19,male,Phillip,Vance,phillipvance@fakeshopify.com,968.122.5312,no,6,470.1591537967733,Norway,no,repeat,MA
7860,no,2022-03-23,female,Katherine,Hill,katherinehill@fakeshopify.com,001-627-099-0267x20708,no,0,0,Armenia,no,new,NY
7861,no,2022-03-13,female,Kimberly,Moss,kimberlymoss@fakeshopify.com,(336)386-8737,no,5,402.57871475139456,Jordan,no,repeat,MA
7862,no,2022-02-07,male,David,May,davidmay@fakeshopify.com,807-111-0375x458,yes,3,190.07929317863196,Spain,no,repeat,OR
7863,no,2022-04-05,male,Erik,Patterson,erikpatterson@fakeshopify.com,1424087641,no,8,879.4791124217311,Algeria,yes,repeat,TX
7864,yes,2022-05-03,male,Christopher,Dudley,christopherdudley@fakeshopify.com,001-205-903-6283x6595,no,5,616.158548790619,Cocos (Keeling) Islands,yes,repeat,MA
7865,yes,2022-01-03,female,Megan,Mccoy,meganmccoy@fakeshopify.com,452-592-7343x79924,no,0,0,Saint Kitts and Nevis,no,new,MA
7866,yes,2022-04-14,male,Timothy,Young,timothyyoung@fakeshopify.com,657-035-8742,no,9,1088.964972163559,Panama,yes,repeat,MA
7867,no,2022-04-06,female,Stacey,Jones,staceyjones@fakeshopify.com,655.866.7535,yes,2,103.11167687023226,Slovakia (Slovak Republic),yes,repeat,NY
7868,no,2022-03-09,male,Aaron,Martinez,aaronmartinez@fakeshopify.com,(599)374-0841x734,yes,7,333.3419588131567,Lithuania,yes,repeat,OR
7869,no,2022-01-03,male,Jason,Marsh,jasonmarsh@fakeshopify.com,076-995-1341,yes,0,0,Liberia,yes,new,MA
7870,no,2022-04-24,female,Monique,Allen,moniqueallen@fakeshopify.com,001-823-915-5078x03872,no,6,442.2717043091031,Colombia,yes,repeat,MA
7871,no,2022-05-01,female,Melissa,Kelly,melissakelly@fakeshopify.com,001-397-151-3956,no,9,803.4018744014799,Palau,no,repeat,OR
7872,yes,2022-03-03,female,Dominique,Jackson,dominiquejackson@fakeshopify.com,880-002-8768x05277,no,1,90.56296771829858,Netherlands,yes,new,OR
7873,no,2022-04-26,male,Antonio,Andrade,antonioandrade@fakeshopify.com,+1-973-224-7972x3167,no,8,789.774313986308,Sao Tome and Principe,yes,repeat,NY
7874,no,2022-01-08,female,Lisa,Smith,lisasmith@fakeshopify.com,742.842.1941,no,1,112.15036649239731,Indonesia,no,new,NJ
7875,no,2022-04-25,male,Harold,Kim,haroldkim@fakeshopify.com,8873446813,no,1,97.9341946626746,Tuvalu,no,new,NJ
7876,no,2022-05-11,female,Jennifer,Hampton,jenniferhampton@fakeshopify.com,929.441.2626,yes,4,506.44120910411385,Togo,yes,repeat,TX
7877,no,2022-03-18,male,Eric,Fleming,ericfleming@fakeshopify.com,9201123566,yes,2,162.82848569744687,Colombia,yes,repeat,OR
7878,no,2022-01-29,male,Kevin,Miles,kevinmiles@fakeshopify.com,(086)257-1114x62496,no,9,875.8635556107166,Montenegro,no,repeat,TX
7879,no,2022-02-04,male,Timothy,Fletcher,timothyfletcher@fakeshopify.com,+1-014-084-0084x183,no,6,478.43636965742917,Brazil,yes,repeat,NJ
7880,no,2022-04-20,male,Derek,Robles,derekrobles@fakeshopify.com,517.228.3297,no,9,945.6290737016367,Slovenia,yes,repeat,MA
7881,no,2022-01-12,female,Mary,Mckee,marymckee@fakeshopify.com,+1-376-603-1392,yes,8,887.3049367878602,Nigeria,yes,repeat,CA
7882,no,2022-03-04,male,Brendan,Edwards,brendanedwards@fakeshopify.com,(728)403-9633,no,0,0,Guyana,no,new,NY
7883,no,2022-02-18,male,Christopher,Gates,christophergates@fakeshopify.com,(347)443-3640x873,no,4,327.203603874268,Egypt,no,repeat,CA
7884,no,2022-02-08,female,Emily,Gonzalez,emilygonzalez@fakeshopify.com,708-872-3518,no,9,1004.1879322576121,Bangladesh,yes,repeat,TX
7885,no,2022-02-05,male,Nathan,Bryant,nathanbryant@fakeshopify.com,829.161.8329,yes,1,292.42829876467636,Togo,yes,new,MA
7886,no,2022-01-26,male,Michael,Gay,michaelgay@fakeshopify.com,001-105-328-7612x233,yes,9,983.9322718710873,Georgia,yes,repeat,OR
7887,yes,2022-04-13,female,Erin,Smith,erinsmith@fakeshopify.com,001-725-588-6365x10558,no,4,478.2190205356418,Botswana,yes,repeat,NJ
7888,no,2022-02-15,male,Richard,Powers,richardpowers@fakeshopify.com,644-847-0540,yes,5,772.5789926401435,Samoa,yes,repeat,NJ
7889,no,2022-04-06,male,Jonathan,Randall,jonathanrandall@fakeshopify.com,(612)407-3863,no,6,752.4484880525283,Martinique,yes,repeat,TX
7890,no,2022-02-23,male,Jesse,Dixon,jessedixon@fakeshopify.com,5919395747,no,9,976.6521991886174,Panama,no,repeat,NY
7891,no,2022-01-08,female,Jennifer,White,jenniferwhite@fakeshopify.com,001-044-352-3626x84054,no,5,545.7006744380841,Liechtenstein,yes,repeat,NY
7892,no,2022-05-13,male,Kevin,Reeves,kevinreeves@fakeshopify.com,+1-157-149-8558,no,6,544.8227435845234,Maldives,no,repeat,CA
7893,no,2022-04-23,female,Janet,Price,janetprice@fakeshopify.com,(594)023-1375x6508,yes,2,304.6624432460169,Marshall Islands,no,repeat,TX
